Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Riviera Square,null,12519430305,"2528 S. McKenzie Street Foley, Alabama 36535 US",https://locations.fivebelow.com/al/foley/2528-s-mckenzie-street,-87.6860733,30.3784942,foley,al
Fultondale Promenade,null,12058492035,"3453 Lowery Parkway Fultondale, Alabama 35068 US",https://locations.fivebelow.com/al/fultondale/3453-lowery-parkway,-86.80544838161467,33.60449121540174,fultondale,al
River Trace Center,null,12565430088,"526 Meighan Blvd East Gadsden, Alabama 35903 US",https://locations.fivebelow.com/al/gadsden/526-meighan-blvd-east,-85.984485,34.011087,gadsden,al
Jacksonville Crossing,null,12563888566,"1555 Pelham Rd S Suite C Jacksonville, Alabama 36265 US",https://locations.fivebelow.com/al/jacksonville/1555-pelham-rd-s,-85.76284203400647,33.791072870940525,jacksonville,al
Jasper Square,null,12055337567,"640 Hwy 78 E Jasper, Alabama 35501 US",https://locations.fivebelow.com/al/jasper/640-hwy-78-e,-87.26902629444271,33.8512306321953,jasper,al
EastChase Crossing,null,13342740178,"7670 East Chase Parkway Montgomery, Alabama 36117 US",https://locations.fivebelow.com/al/montgomery/7670-east-chase-parkway,-86.1590753,32.3600156,montgomery,al
Tiger Town,null,13344096298,"2221 Tiger Town Pkwy Opelika, Alabama 36801 US",https://locations.fivebelow.com/al/opelika/2221-tiger-town-pkwy,-85.40664490358729,32.617573115183156,opelika,al
Oxford Commons,null,12568324033,"50 Commons Way Oxford, Alabama 36203 US",https://locations.fivebelow.com/al/oxford/50-commons-way,-85.78809621230317,33.60967127346164,oxford,al
Pell City Square,null,16592162373,"2845 John Haynes Blvd Pell City, Alabama 35125 US",https://locations.fivebelow.com/al/pell-city/2845-john-haynes-blvd,-86.2758063,33.6050546,pell-city,al
The Exchange at Prattville,null,13342902864,"1472 Cotton Exchange Prattville, Alabama 36066 US",https://locations.fivebelow.com/al/prattville/1472-cotton-exchange,-86.4075317,32.4574127,prattville,al
Scottsboro Commons,null,12566788418,"22991 John T Reid Pkwy Suite E Scottsboro, Alabama 35768 US",https://locations.fivebelow.com/al/scottsboro/22991-john-t-reid-pkwy,-86.0297409503145,34.64770055411634,scottsboro,al
Payton Park,null,12563671274,"41271 US-280 W Unit 11 Sylacauga, Alabama 35150 US",https://locations.fivebelow.com/al/sylacauga/41271-us-280-w,-86.2867539,33.1761634,sylacauga,al
Trojan Marketplace,null,13345003681,"1307 US Hwy 231 S Suite 5 Troy, Alabama 36081 US",https://locations.fivebelow.com/al/troy/1307-us-hwy-231-s,-85.99756654997138,31.856857306540103,troy,al
Shoppes at Legacy Park,null,12057581081,"1451 Dr. Edward Hillard Drive Tuscaloosa, Alabama 35401 US",https://locations.fivebelow.com/al/tuscaloosa/1451-dr-edward-hillard-drive,-87.52759672883604,33.19844071512684,tuscaloosa,al
Gateway Crossing Shopping Center,null,16232648008,"9945 W. McDowell Rd. Ste. 116 Avondale, Arizona 85392 US",https://locations.fivebelow.com/az/avondale/9945-w-mcdowell-rd,-112.27643022209016,33.46329391540358,avondale,az
2150 South Miller Road,null,16232648002,"2150 South Miller Road Buckeye, Arizona 85326 US",https://locations.fivebelow.com/az/buckeye/2150-south-miller-road,-112.5922089,33.3876336,buckeye,az
Mohave Crossroads,null,19283899087,"3699 AZ-95 Suite 620 Bullhead City, Arizona 86442 US",https://locations.fivebelow.com/az/bullhead-city/3699-az-95,-114.59192371750304,35.051520088067406,bullhead-city,az
Casa Grande,null,15204233580,"1330 E Florence Blvd Casa Grande, Arizona 85122 US",https://locations.fivebelow.com/az/casa-grande/1330-e-florence-blvd,-111.7295145521496,32.88077126970667,casa-grande,az
Peoria Crossings,null,16232449546,"9420 W Northern Ave, Ste 101 Glendale, Arizona 85305 US",https://locations.fivebelow.com/az/glendale/9420-w-northern-ave-ste-101,-112.261753,33.5541363,glendale,az
Mariposa Mall,null,15204873664,"290 West Mariposa Road Nogales, Arizona 85621 US",https://locations.fivebelow.com/az/nogales/290-west-mariposa-road,-110.93557005954399,31.368666931133795,nogales,az
Rooney Ranch Shopping Center,null,15203373362,"10571 N Oracle Road Suite 102 Oro Valley, Arizona 85737 US",https://locations.fivebelow.com/az/oro-valley/10571-n-oracle-road,-110.95943327479644,32.39947055267897,oro-valley,az
Scottsdale Promenade,null,14805429473,"16219 N Scottsdale Rd Scottsdale, Arizona 85254 US",https://locations.fivebelow.com/az/scottsdale/16219-n-scottsdale-rd,-111.92368130697876,33.633963530251684,scottsdale,az
Village at Prasada,null,16232646776,"13490 N. Prasada Parkway Surprise, Arizona 85388 US",https://locations.fivebelow.com/az/surprise/13490-n-prasada-parkway,-112.4139267,33.608233,surprise,az
Pecan Promenade,null,16232646770,"9820 W Lower Buckeye Road Tolleson, Arizona 85353 US",https://locations.fivebelow.com/az/tolleson/9820-w-lower-buckeye-road,-112.26893571412089,33.4220363816048,tolleson,az
Yuma Palms Shopping Center,null,19282647654,"1496 Yuma Palms Pkwy Bldg J, Suite 3 Yuma, Arizona 85365 US",https://locations.fivebelow.com/az/yuma/1496-yuma-palms-pkwy-bldg-j-suite-3,-114.60416851439807,32.7002378000824,yuma,az
Alcoa Crossings,null,15017785519,"7341 Alcoa Road Bryant, Arkansas 72022 US",https://locations.fivebelow.com/ar/bryant/7341-alcoa-road,-92.53182964930073,34.60371021238467,bryant,ar
Lewis Crossings,null,15015042654,"1040 South Amity Road Conway, Arkansas 72032 US",https://locations.fivebelow.com/ar/conway/1040-south-amity-road,-92.4119796,35.0644607,conway,ar
Fairgrounds Crossing,null,15012893536,"1446 Higdon Ferry Road Hot Springs, Arkansas 71913 US",https://locations.fivebelow.com/ar/hot-springs/1446-higdon-ferry-road,-93.0720866,34.4684305,hot-springs,ar
Caraway Plaza,null,18709336621,"1127 South Caraway Road Jonesboro, Arkansas 72401 US",https://locations.fivebelow.com/ar/jonesboro/1127-south-caraway-road,-90.6790221,35.8310424,jonesboro,ar
McCain Plaza - Little Rock,null,15012145340,"4206 E McCain Blvd North Little Rock, Arkansas 72117 US",https://locations.fivebelow.com/ar/north-little-rock/4206-e-mccain-blvd,-92.221726,34.787489,north-little-rock,ar
Town West Shopping Center,null,18704642645,"2503 West Kingshighway Paragould, Arkansas 72450 US",https://locations.fivebelow.com/ar/paragould/2503-west-kingshighway,-90.5184418913911,36.06154025530041,paragould,ar
Valley Park Centre,null,14792442059,"3065 East Main Street Russellville, Arkansas 72802 US",https://locations.fivebelow.com/ar/russellville/3065-east-main-street,-93.0973496,35.2804153,russellville,ar
Searcy City Center,null,15012791460,"1321 Janet Street Searcy, Arkansas 72143 US",https://locations.fivebelow.com/ar/searcy/1321-janet-street,-91.7081895,35.2362679,searcy,ar
South Shore Center,null,15109372270,"2251 S Shore Center Alameda, California 94501 US",https://locations.fivebelow.com/ca/alameda/2251-s-shore-center,-122.25036110077838,37.75685830777547,alameda,ca
Alhambra Place,null,16265768739,"2 South Garfield Avenue Alhambra, California 91801 US",https://locations.fivebelow.com/ca/alhambra/2-south-garfield-avenue,-118.1258527,34.0945359,alhambra,ca
Aliso Viejo Town Center,null,19496433501,"26791 Aliso Creek Road B Aliso Viejo, California 92656 US",https://locations.fivebelow.com/ca/aliso-viejo/26791-aliso-creek-road-b,-117.7253394,33.5730306,aliso-viejo,ca
Slatten Ranch Shopping Center,null,19252550118,"5739 Lone Tree Way Antioch, California 94531 US",https://locations.fivebelow.com/ca/antioch/5739-lone-tree-way,-121.73970184780949,37.96341654255245,antioch,ca
Bakersfield Plaza,null,16618520709,"4310 California Ave Bakersfield, California 93304 US",https://locations.fivebelow.com/ca/bakersfield/4310-california-ave,-119.0507032,35.3691507,bakersfield,ca
San Gorgonio Village,null,19513501435,"1545 E 2nd Street, Ste 200 Beaumont, California 92223 US",https://locations.fivebelow.com/ca/beaumont/1545-e-2nd-street-ste-200,-116.9524002,33.9222831,beaumont,ca
Buena Park Place,null,17146902958,"8371 La Palma Avenue Buena Park, California 90620 US",https://locations.fivebelow.com/ca/buena-park/8371-la-palma-avenue,-117.98781907110356,33.84862018612147,buena-park,ca
Crestview Shopping Center,null,12792797250,"4734 Manzanita Ave Carmichael, California 95608 US",https://locations.fivebelow.com/ca/carmichael/4734-manzanita-ave,-121.32568201288012,38.650552243580826,carmichael,ca
Village Walk at Eastlake,null,16194858118,"878 Eastlake Pkwy Suite 1110 Chula Vista, California 91914 US",https://locations.fivebelow.com/ca/chula-vista/878-eastlake-pkwy-suite-1110,-116.970457,32.651362,chula-vista,ca
Citrus Town Center,null,19163473297,"7953 Greenback Ln Citrus Heights, California 95610 US",https://locations.fivebelow.com/ca/citrus-heights/7953-greenback-ln,-121.26922003350697,38.67992752271503,citrus-heights,ca
Clovis Crossing,null,15592161827,"1245 Herndon Ave Clovis, California 93612 US",https://locations.fivebelow.com/ca/clovis/1245-herndon-ave,-119.69301427116395,36.83937224051269,clovis,ca
Willows Shopping Center,null,19254124294,"1975 Diamond Blvd Suite F10 Concord, California 94520 US",https://locations.fivebelow.com/ca/concord/1975-diamond-blvd,-122.0561341,37.9682152,concord,ca
Corona Hills Plaza,null,19512533852,"390 N McKinley St Suite 107 Corona, California 92879 US",https://locations.fivebelow.com/ca/corona/390-n-mckinley-st,-117.52278808911078,33.885064592332256,corona,ca
Harbor Center,null,19495037533,"2300 Harbor Blvd Suite E-1 Costa Mesa, California 92627 US",https://locations.fivebelow.com/ca/costa-mesa/2300-harbor-blvd,-117.918204,33.654579,costa-mesa,ca
Delano Marketplace,null,17866872147,"720 Woollomes Ave Ste 107 Delano, California 93215 US",https://locations.fivebelow.com/ca/delano/720-woollomes-ave-ste-107,-119.2446091,35.7442383,delano,ca
The Promenade at Downey,null,15624010345,"9090 Apollo Way Downey, California 90242 US",https://locations.fivebelow.com/ca/downey/9090-apollo-way,-118.1277655,33.9221356,downey,ca
Hacienda Crossings,null,19252907796,"4860 Dublin Blvd Dublin, California 94568 US",https://locations.fivebelow.com/ca/dublin/4860-dublin-blvd,-121.8824719343586,37.70472159818474,dublin,ca
Gateway Towne Center,null,13106350465,"1785 Alameda Street East Compton, California 90220 US",https://locations.fivebelow.com/ca/east-compton/1785-alameda-street,-118.21876299775994,33.8759589708564,east-compton,ca
Parkway Plaza,null,16193693757,"335 Parkway Plaza Suite M20 El Cajon, California 92020 US",https://locations.fivebelow.com/ca/el-cajon/335-parkway-plaza,-116.96703908566411,32.80558838262608,el-cajon,ca
Santa Fe Trail Plaza,null,16265828206,"10653 Valley Boulevard El Monte, California 91731 US",https://locations.fivebelow.com/ca/el-monte/10653-valley-boulevard,-118.0392786,34.0776784,el-monte,ca
Laguna Crossroads,null,19167556186,"7431 Laguna Blvd Suite 100 Elk Grove, California 95758 US",https://locations.fivebelow.com/ca/elk-grove/7431-laguna-blvd,-121.41728443349834,38.425348931969644,elk-grove,ca
El Camino Promenade,null,17602492334,"220  El Camino Real Encinitas, California 92024 US",https://locations.fivebelow.com/ca/encinitas/220-el-camino-real,-117.26212333278396,33.050000657797135,encinitas,ca
Escondido Promenade,null,17604379039,"1272 Auto Park Way Escondido, California 92029 US",https://locations.fivebelow.com/ca/escondido/1272-auto-park-way,-117.0985221187136,33.11254716034827,escondido,ca
Broadstone Plaza,null,19162458315,"2775A E Bidwell St Folsom, California 95630 US",https://locations.fivebelow.com/ca/folsom/2775a-e-bidwell-st,-121.12585600171451,38.652530009852,folsom,ca
Fountain Valley Promenade,null,18188629371,"18309 Brookhurst St, Suite 5 Fountain Valley, California 92708 US",https://locations.fivebelow.com/ca/fountain-valley/18309-brookhurst-st-suite-5,-117.95570239201338,33.69629785864135,fountain-valley,ca
Fullerton Town Center,null,16572932665,"1134 S Harbor Blvd Fullerton, California 92832 US",https://locations.fivebelow.com/ca/fullerton/1134-s-harbor-blvd,-117.9226118,33.8610778,fullerton,ca
Promenade at Garden Grove,null,16572222895,"9921 Chapman Ave Garden Grove, California 92841 US",https://locations.fivebelow.com/ca/garden-grove/9921-chapman-ave,-117.95977775526967,33.79016723308027,garden-grove,ca
Glendale Marketplace,null,18182445864,"124 South Brand Boulevard Glendale, California 91204 US",https://locations.fivebelow.com/ca/glendale/124-south-brand-boulevard,-118.2545028,34.1455184,glendale,ca
Granada Hills Town Center,null,17472611634,"18040 Chatsworth St suite A Granada Hills, California 91344 US",https://locations.fivebelow.com/ca/granada-hills/18040-chatsworth-st,-118.52570735337295,34.26325831716116,granada-hills,ca
Oceangate Commerce Center,null,13109788760,"14350 Ocean Gate Ave Hawthorne, California 90250 US",https://locations.fivebelow.com/ca/hawthorne/14350-ocean-gate-ave,-118.365989,33.900799,hawthorne,ca
Village West,null,19512822340,"2999 W Florida Ave Hemet, California 92545 US",https://locations.fivebelow.com/ca/hemet/2999-w-florida-ave,-117.003318,33.745683,hemet,ca
Park Pacific Shopping Center,null,14242944952,"1100 North Pacific Coast Highway Unit 9 Hermosa Beach, California 90254 US",https://locations.fivebelow.com/ca/hermosa-beach/1100-north-pacific-coast-highway,-118.39214884645415,33.86345900301714,hermosa-beach,ca
Indio Town Center,null,17602275120,"42300 Jackson St Indio, California 92203 US",https://locations.fivebelow.com/ca/indio/42300-jackson-st,-116.21286640312582,33.73715359254365,indio,ca
Westridge Plaza,null,15624186398,"1326 S Beach Blvd Suite B La Habra, California 90631 US",https://locations.fivebelow.com/ca/la-habra/1326-s-beach-blvd-suite-b,-117.96602468959831,33.91573465190039,la-habra,ca
La Verne Towne Center,null,19093927896,"2444 Foothill Boulevard La Verne, California 91750 US",https://locations.fivebelow.com/ca/la-verne/2444-foothill-boulevard,-117.7603738,34.1099421,la-verne,ca
Mercantile East Shopping Center,null,19493735963,"27582 Antonio Pkwy Ladera Ranch, California 92694 US",https://locations.fivebelow.com/ca/ladera-ranch/27582-antonio-pkwy,-117.6279298347537,33.5624100470478,ladera-ranch,ca
Central Marketplace,null,19512459877,"18438 Collier Avenue Lake Elsinore, California 92532 US",https://locations.fivebelow.com/ca/lake-elsinore/18438-collier-avenue,-117.337506,33.69016,lake-elsinore,ca
The Orchard,null,19492293795,"23620 El Toro Road Unit M4 Lake Forest, California 92630 US",https://locations.fivebelow.com/ca/lake-forest/23620-el-toro-road-unit-m4,-117.7010024,33.6181424,lake-forest,ca
Valley Central,null,16617230451,"44426 Valley Central Way Lancaster, California 93536 US",https://locations.fivebelow.com/ca/lancaster/44426-valley-central-way,-118.17113609325406,34.69089083787976,lancaster,ca
Sunwest Plaza,null,12096900366,"2350 W Kettleman Ln Suite 130 Lodi, California 95242 US",https://locations.fivebelow.com/ca/lodi/2350-w-kettleman-ln,-121.30308866266677,38.11296459596906,lodi,ca
Lompoc Center,null,18057353249,"613 N H Street Lompoc, California 93436 US",https://locations.fivebelow.com/ca/lompoc/613-n-h-street,-120.45912099999998,34.64825217383913,lompoc,ca
North Los Altos Shopping Center,null,15623141346,"5545 Stearns St Long Beach, California 90815 US",https://locations.fivebelow.com/ca/long-beach/5545-stearns-st,-118.1235146,33.7965232,long-beach,ca
Vermont & Slauson,null,13236422013,"5850 Vermont Ave Suite C Los Angeles, California 90044 US",https://locations.fivebelow.com/ca/los-angeles/5850-vermont-ave,-118.2905924,33.9874499,los-angeles,ca
Canal Farms Shopping Center,null,12095400484,"1321 E Pacheco Blvd Suite #B Los Banos, California 93635 US",https://locations.fivebelow.com/ca/los-banos/1321-e-pacheco-blvd,-120.8349022,37.0568152,los-banos,ca
The Dunes On Monterey Bay,null,18312468616,"125 General Stillwell Drive Marina, California 93933 US",https://locations.fivebelow.com/ca/marina/125-general-stillwell-drive,-121.81239618335542,36.66784251777173,marina,ca
Great Mall,null,16693066821,"1210 Great Mall Dr Milpitas, California 95035 US",https://locations.fivebelow.com/ca/milpitas/1210-great-mall-dr,-121.89867072470032,37.414613084796464,milpitas,ca
Vintage Plaza,null,12096900358,"3250 Dale Road Suite C Modesto, California 95356 US",https://locations.fivebelow.com/ca/modesto/3250-dale-road,-121.04943283988115,37.687143190162686,modesto,ca
Montclair East,null,19093981941,"5427 Moreno Street D Montclair, California 91763 US",https://locations.fivebelow.com/ca/montclair/5427-moreno-street-d,-117.6869015,34.087242,montclair,ca
Murrieta Town Center,null,19514610356,"40473 Mureitta Hot Springs Rd Murrieta, California 92563 US",https://locations.fivebelow.com/ca/murrieta/40473-mureitta-hot-springs-rd,-117.179549,33.5585544,murrieta,ca
NoHo West,null,12135020832,"6130 Laurel Canyon Blvd Suite 110 North Hollywood, California 91606 US",https://locations.fivebelow.com/ca/north-hollywood/6130-laurel-canyon-blvd,-118.3956689875874,34.182002562809316,north-hollywood,ca
Nordhoff Plaza,null,17472570324,"19350-A Nordhoff St. Northridge, California 91324 US",https://locations.fivebelow.com/ca/northridge/19350-a-nordhoff-st,-118.55578046696736,34.23379064924274,northridge,ca
Ontario Mills Mall,null,19094668272,"1 Mills Circle Ontario, California 91764 US",https://locations.fivebelow.com/ca/ontario/1-mills-circle,-117.5498992,34.0729152,ontario,ca
The Esplanade,null,18052788798,"441 W. Esplanade Drive Oxnard, California 93036 US",https://locations.fivebelow.com/ca/oxnard/441-w-esplanade-drive,-119.1794491811753,34.237357964030004,oxnard,ca
Pismo Beach Premium Outlets,null,18054753290,"333 Five Cities Drive, suite 121 PISMO BEACH, California 93449 US",https://locations.fivebelow.com/ca/pismo-beach/333-five-cities-drive-suite-121,-120.62759487071463,35.13530205938276,pismo-beach,ca
Desert Crossing,null,17603406554,"72-489 Highway 111 Palm Desert, California 92260 US",https://locations.fivebelow.com/ca/palm-desert/72-489-highway-111,-116.404254,33.724449,palm-desert,ca
Palmdale Marketplace,null,16612259810,"39180 10th Street West Palmdale, California 93551 US",https://locations.fivebelow.com/ca/palmdale/39180-10th-street-west,-118.1453492,34.5952352,palmdale,ca
The Plant,null,18187790314,"7880 Van Nuys Boulevard Panorama City, California 91402 US",https://locations.fivebelow.com/ca/panorama-city/7880-van-nuys-boulevard,-118.4461049,34.2155714,panorama-city,ca
The Crossing at Paso Robles,null,18053099730,"2169 Theatre Drive Paso Robles, California 93446 US",https://locations.fivebelow.com/ca/paso-robles/2169-theatre-drive,-120.69704441958841,35.58561715580428,paso-robles,ca
Plaza De Perris,null,19512277323,"1688 N Perris Blvd Ste. E Perris, California 92571 US",https://locations.fivebelow.com/ca/perris/1688-n-perris-blvd,-117.22839798280336,33.80219677548553,perris,ca
Redwood Gateway,null,17074400495,"1355 N McDowell Blvd Petaluma, California 94954 US",https://locations.fivebelow.com/ca/petaluma/1355-n-mcdowell-blvd,-122.66523457607478,38.27265924713637,petaluma,ca
Pico Rivera Towne Center,null,15622221715,"8850 Washington Blvd Pico Rivera, California 90660 US",https://locations.fivebelow.com/ca/pico-rivera/8850-washington-blvd,-118.0999428,33.9827864,pico-rivera,ca
Porter Ranch Town Center,null,18183603775,"19881 Rinaldi Street Porter Ranch, California 91326 US",https://locations.fivebelow.com/ca/porter-ranch/19881-rinaldi-street,-118.5681486,34.2773297,porter-ranch,ca
Rancho Cordova Town Center,null,19165367507,"10899 Olsen Drive Rancho Cordova, California 95670 US",https://locations.fivebelow.com/ca/rancho-cordova/10899-olsen-drive,-121.2841616,38.5963284,rancho-cordova,ca
Terra Vista Town Center,null,19094666809,"10828 E. Foothill Blvd Suite 120 Rancho Cucamonga, California 91730 US",https://locations.fivebelow.com/ca/rancho-cucamonga/10828-e-foothill-blvd,-117.5684686,34.1076258,rancho-cucamonga,ca
Citrus Plaza Shopping Center,null,19093075732,"27592 W. Lugonia Ave Redlands, California 92374 US",https://locations.fivebelow.com/ca/redlands/27592-w-lugonia-ave,-117.20260567408616,34.07076464164811,redlands,ca
Victory & Tampa Shopping Center,null,17472465801,"19377 Victory Blvd Reseda, California 91335 US",https://locations.fivebelow.com/ca/reseda/19377-victory-blvd,-118.55616357607478,34.18787717747204,reseda,ca
Rocklin Commons,null,19166100047,"5108 Commons Drive Suite 103 Rocklin, California 95677 US",https://locations.fivebelow.com/ca/rocklin/5108-commons-drive,-121.20897196405721,38.80364884133727,rocklin,ca
Peninsula Center,null,14242657434,"28 Peninsula Center Rolling Hills, California 90274 US",https://locations.fivebelow.com/ca/rolling-hills/28-peninsula-center,-118.37703658650751,33.77428657726145,rolling-hills,ca
Creekside Town Center,null,19165867956,"1240 Galleria Blvd #100 Roseville, California 95678 US",https://locations.fivebelow.com/ca/roseville/1240-galleria-blvd-100,-121.2642461,38.7748199,roseville,ca
Puente Hills Town Center,null,16263170841,"17394 Colima Rd Suite #408 Rowland Heights, California 91748 US",https://locations.fivebelow.com/ca/rowland-heights/17394-colima-rd,-117.92739354307422,33.98989872975414,rowland-heights,ca
Northridge Mall,null,18312011835,"840 Northridge Mall Salinas, California 93906 US",https://locations.fivebelow.com/ca/salinas/840-northridge-mall,-121.6575167,36.7210617,salinas,ca
San Dimas Marketplace,null,19093051546,"802 W. Arrow Hwy San Dimas, California 91773 US",https://locations.fivebelow.com/ca/san-dimas/802-w-arrow-hwy,-117.82237413444722,34.10636458202381,san-dimas,ca
Village Oaks Shopping Center,null,16196333206,"5650 Cottle Rd Suite 10 San Jose, California 95123 US",https://locations.fivebelow.com/ca/san-jose/5650-cottle-rd,-121.80181234173295,37.24910513988125,san-jose,ca
Madonna Plaza Shopping Center,null,18055394821,"271 Madonna Road Suite B San Luis Obispo, California 93405 US",https://locations.fivebelow.com/ca/san-luis-obispo/271-madonna-road,-120.67428405091563,35.26108382833522,san-luis-obispo,ca
Bridgepointe Shopping Center,null,16504437761,"3010 Bridgepointe Pkwy San Mateo, California 94404 US",https://locations.fivebelow.com/ca/san-mateo/3010-bridgepointe-pkwy,-122.28005123068847,37.56130718966765,san-mateo,ca
Plaza at the Border,null,16193244638,"3915 Camino de la Plaza San Ysidro, California 92173 US",https://locations.fivebelow.com/ca/san-ysidro/3915-camino-de-la-plaza,-117.0468246,32.5435814,san-ysidro,ca
River Oaks Shopping Center,null,16614938809,"24355 Magic Mountain Pkwy Santa Clarita, California 91355 US",https://locations.fivebelow.com/ca/santa-clarita/24355-magic-mountain-pkwy,-118.56043653491975,34.42072857114658,santa-clarita,ca
The Crossroads at Santa Maria,null,18053453387,"2342 South Bradley Road Santa Maria, California 93455 US",https://locations.fivebelow.com/ca/santa-maria/2342-south-bradley-road,-120.41991451476281,34.91712063103958,santa-maria,ca
Trolley Square,null,16193692876,"9934 Mission Gorge Road Santee, California 92071 US",https://locations.fivebelow.com/ca/santee/9934-mission-gorge-road,-116.9799992,32.8393444,santee,ca
Simi Valley Town Center,null,18055797064,"1555 Simi Town Center Way Simi Valley, California 93065 US",https://locations.fivebelow.com/ca/simi-valley/1555-simi-town-center-way,-118.7707786,34.284235,simi-valley,ca
Azalea,null,13235642720,"4849 Firestone Boulevard South Gate, California 90280 US",https://locations.fivebelow.com/ca/south-gate/4849-firestone-boulevard,-118.18504499694563,33.953530628016644,south-gate,ca
Valencia Marketplace,null,16612911501,"25670 The Old Rd Stevenson Ranch, California 91381 US",https://locations.fivebelow.com/ca/stevenson-ranch/25670-the-old-rd,-118.5713356,34.3882691,stevenson-ranch,ca
Vail Ranch Center,null,19512533290,"31781 Temecula Pkwy suite 100 Temecula, California 92592 US",https://locations.fivebelow.com/ca/temecula/31781-temecula-pkwy,-117.10270715791931,33.47740271696612,temecula,ca
Janss Marketplace,null,18056189841,"179 N Moorpark Rd Suite B Thousand Oaks, California 91360 US",https://locations.fivebelow.com/ca/thousand-oaks/179-n-moorpark-rd,-118.8775842,34.182265,thousand-oaks,ca
Monte Vista Crossing,null,12094262391,"2901 Countryside Drive Turlock, California 95380 US",https://locations.fivebelow.com/ca/turlock/2901-countryside-drive,-120.88129047368506,37.51932046664761,turlock,ca
Colonies Crossroads,null,19096089221,"1263 E 19th Street Upland, California 91784 US",https://locations.fivebelow.com/ca/upland/1263-e-19th-street,-117.6337143,34.132413,upland,ca
Nut Tree Plaza,null,17072677386,"1621 E Monte Vista Ave Suite C-200 Vacaville, California 95688 US",https://locations.fivebelow.com/ca/vacaville/1621-e-monte-vista-ave,-121.9649442489359,38.367743345879354,vacaville,ca
Gateway Plaza,null,17078829831,"129 Plaza Drive Vallejo, California 94591 US",https://locations.fivebelow.com/ca/vallejo/129-plaza-drive,-122.22067119707333,38.13232221839214,vallejo,ca
Ventura Gateway,null,18056189836,"4900 Telephone Rd Ventura, California 93003 US",https://locations.fivebelow.com/ca/ventura/4900-telephone-rd,-119.2263575,34.2610415,ventura,ca
Gateway Plaza,null,15596351130,"3729 South Mooney Boulevard Visalia, California 93277 US",https://locations.fivebelow.com/ca/visalia/3729-south-mooney-boulevard,-119.3154942245369,36.29652158823971,visalia,ca
Eastland Center,null,16266534647,"2700 East Workman Street Suite B West Covina, California 91791 US",https://locations.fivebelow.com/ca/west-covina/2700-east-workman-street-suite-b,-117.887487,34.075,west-covina,ca
Fallbrook Center,null,18189374142,"6605 Fallbrook Avenue West Hills, California 91307 US",https://locations.fivebelow.com/ca/west-hills/6605-fallbrook-avenue,-118.62442589078998,34.18935267145175,west-hills,ca
The Quad at Whittier,null,15623594570,"8512-A Painter Ave Whittier, California 90602 US",https://locations.fivebelow.com/ca/whittier/8512-a-painter-ave,-118.033781,33.960467,whittier,ca
Yuba Sutter Marketplace,null,15302314684,"1005 Colusa Ave Yuba City, California 95991 US",https://locations.fivebelow.com/ca/yuba-city/1005-colusa-ave,-121.6313005,39.1424187,yuba-city,ca
